NU_INSCRICAO;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;
210052353627;526.9;518.6;468;527;640;
210053294391;519.8;436.8;462;533.5;900;
210053586254;391;546.3;570.9;541.6;620;
210053837126;0;0;0;0;0;
210053077267;533.6;414.2;532.1;549.9;880;
210054173826;389.9;427.4;414;552.3;400;
210053662283;491.2;422.4;318.1;433.1;560;
210053566922;397.8;389.8;409.6;385.7;580;
210052665413;571.2;583.7;540.7;661.7;760;
210051051855;0;0;0;0;0;
210054017195;467.5;426.5;438.7;467;600;
210053311172;639.2;619.8;521.7;603.6;880;
210051223255;529.3;544.5;545;583.5;880;
210051674274;380;461.9;435.9;650.9;720;
210052494025;678.3;737.5;675;785.9;940;
210052438624;406;397.3;408.6;600.7;800;
210052342415;538;664.7;631.2;726.6;360;
210052250530;470.6;454.2;504.1;517;500;
210052148121;418.3;412.4;513.3;419.6;620;
210052016070;561.2;536.3;551.9;545.7;740;
210052886258;471.1;523.7;441.7;508.7;760;
210051243508;0;424.5;479.8;0;580;
210054206856;0;0;0;0;0;
210051671146;517.6;352.1;399.6;446.7;640;
210054304304;412.2;447.3;425.5;412.2;660;
210054448041;0;0;0;0;0;
210054429967;446.7;543.8;540;653.7;620;
210052173573;431.7;486.2;455.2;509.1;940;
210054268706;570.1;593.9;605.7;710;920;
210051255931;526.9;593.9;565.2;602.9;460;
210053587070;526.9;556.6;431.7;561.3;740;
210051739376;393.2;559.9;438.6;469.7;540;
210053804403;606;666.7;660.9;713;840;
210052297899;560.3;577.2;457.5;416.2;340;
210052359602;587.1;542.3;556.5;679.7;900;
210051892132;748.1;739.9;624.2;797.1;880;
210054426952;534.3;421.2;480.3;529.2;720;
210052237937;0;0;0;0;0;
210053080663;477.9;419.4;449;425.4;560;
210051200246;0;630.4;575.4;0;700;
210054010859;601.1;557.7;573.1;709.2;680;
210054447454;0;0;0;0;0;
210054218752;377.6;449.1;371.5;414.9;420;
210053839500;0;454.2;415.2;0;640;
210052342771;367;533.6;487.7;471.6;700;
210052844616;0;0;0;0;0;
210052469400;468.6;482.3;451.4;424.3;460;
210052040727;467.7;572.2;587.5;497.5;600;
210053135898;0;0;0;0;0;
210052610382;517;593.8;564.2;686.3;860;
210051563154;444.1;411;515;382.2;540;
210053444438;568.6;702.1;672;691.1;900;
210052818292;0;0;0;0;0;
210051946799;439.6;483.2;471.6;442.1;620;
210053307189;585.1;624.1;556.5;745.7;680;
210052732471;427.5;429.9;451.6;468.9;780;
210052059030;599.9;740.1;671.9;642.6;600;
210054016356;384.1;430.3;354.6;442.7;600;
210052499618;463.3;607.3;573.6;542.7;880;
210053571401;389.9;504.3;493.1;469.5;740;
210051275319;0;437.8;488.5;0;500;
210053093382;472;473.9;489.9;475.3;700;
210051101012;442.2;511.1;429.5;412;680;
210052173654;479.4;414.8;393.7;600.2;520;
210051096399;407.4;377;348.4;380.3;400;
210051085298;422.8;372;395.9;446.7;440;
210052570678;527;589.5;536.9;596.6;960;
210054424499;413.6;504.6;341.3;483.4;520;
210053564031;0;0;0;0;0;
210051091479;445.6;398.5;439.7;454.5;480;
210051596019;493.5;484.3;481.4;455.8;500;
210053410214;0;0;0;0;0;
210054287566;402.2;424.4;469.3;528.6;500;
210054256376;0;448.3;478.6;0;580;
210051053416;0;0;0;0;0;
210052556373;567.5;643.1;661.2;728.1;880;
210054279550;518.3;614.7;579.5;525.4;680;
210052636092;459.6;384;503.5;444.8;560;
210051568541;0;0;0;0;0;
210051663760;495.5;592.4;548.2;597.9;700;
210052703070;363.9;433.3;361.5;405.6;380;
210053802853;0;0;0;0;0;
210053993883;0;0;0;0;0;
210054039510;0;0;0;0;0;
210053153061;398.6;463.6;490.8;464.5;560;
210053369959;468.3;340.3;467.4;576.8;540;
210052552832;388.9;472.6;363.3;449.2;600;
210054448192;498.6;452.2;521.6;536.5;860;
210051476628;527.3;596.7;584.1;667.3;800;
210053585169;514.9;408.7;443.3;481.1;660;
210053622826;0;0;0;0;0;
210053585481;0;527.5;497.2;0;660;
210052860719;0;383.2;514.2;0;0;
210052483380;406.8;511.1;564.9;657.6;600;
210053349195;0;470.8;549.5;0;680;
210052440377;505.7;489.5;452.3;382.4;560;
210051782948;532.6;665.4;590.8;449.9;680;
210052965027;555.6;473;506.3;391.7;620;
210052206206;0;0;0;0;0;
210052520008;0;0;0;0;0;
210052582318;492.7;434;580;569.3;560;
210051833089;489.4;549;561.2;612.5;880;
210053390336;402.6;588.6;539.8;470.9;920;
210054013989;366.6;446.5;394.5;523.1;980;
210053296644;478.3;469.8;395.8;474.5;560;
210053060250;495;411.8;524.4;391.4;600;
210052463073;450.3;538.2;456.4;510.4;720;
210052473661;0;0;0;0;0;
210051058344;609.3;651.6;612.1;588.6;880;
210052458130;433.2;574.5;411.4;537.1;320;
210052090188;539.6;796.2;726.3;706.1;680;
210051638375;384.1;396.4;487.1;447.5;620;
210052705835;585;667;644.4;748.1;980;
210051214038;562.3;653.9;549.8;682.7;400;
210052441167;556.1;669.8;568.8;717.7;760;
210052202272;454.5;579.8;471.3;630.8;760;
210051444549;454.6;512.8;456.4;451.9;600;
210051246834;530.8;446.4;478.2;399.3;600;
210051976288;548.2;646;590;555.8;900;
210051213593;481.9;585.1;565.2;551.9;560;
210053801809;598.8;633.8;590.9;735.1;920;
210054010116;595.8;633.1;529.4;708.8;940;
210052629665;0;0;0;0;0;
210054012221;456.6;535.8;482.8;463.8;580;
210052456220;0;0;0;0;0;
210051648764;0;0;0;0;0;
210053063697;480.7;478.9;488.1;599.6;580;
210053049562;533.8;670;651.9;510.9;600;
210053057353;440.4;468.5;422;398.9;600;
210053010779;568.2;691.4;638.1;707.7;900;
210053208355;580.4;514.3;487;502.3;880;
210054233991;580.9;529;492.8;637.4;920;
210051396673;0;402.8;507.6;0;740;
210052414715;0;0;0;0;0;
210053098384;459;469.6;472.7;571.6;600;
210053785737;634.2;647.5;568.1;720.8;880;
210053851280;495.1;354;430.8;455.4;540;
210054254208;497.8;602.3;497.8;496;940;
210051063585;425.7;395.8;375.3;436.2;500;
210051544255;475.1;468.5;478.1;422.5;760;
210053129547;399;454.7;427;423.2;400;
210054205041;414.5;402.9;337.2;546.4;440;
210054109234;0;0;0;0;0;
210052378576;500.1;608.8;553.8;661.9;800;
210054016386;478.3;581.4;551.1;611.2;580;
210053355650;414.5;552.2;471;429.7;780;
210053748524;437.2;553.3;575.1;620.6;680;
210051422472;0;0;0;0;0;
210051860734;484.9;551.4;467;662.2;640;
210053838560;464.4;531.6;529.5;465.9;720;
210053329094;502.3;673.3;643.1;783.4;620;
210052025480;440.3;495.2;448.1;437.4;580;
210051277578;628;564.6;561.9;689.4;940;
210051835889;0;0;0;0;0;
210053281060;549.7;629.3;551.6;640;700;
210051990324;344.1;354.1;398.8;380.2;440;
210051785071;573;604.6;580.1;497.9;740;
210054198121;641.9;745;681.9;797.3;920;
210051519382;0;0;0;0;0;
210052465813;416.3;398.3;433.4;573.4;860;
210051475024;391.4;353.2;381;370.1;400;
210053611294;616.1;652.2;519.1;529.5;620;
210051166581;608.9;717.7;588;767.4;840;
210051733095;389.7;462.6;491.8;542.7;860;
210054016806;365.3;448.5;414.4;462.4;660;
210051467413;0;0;0;0;0;
210051901887;390.3;401.1;351.7;416.4;480;
210054236265;580.2;645.6;592.4;681.2;880;
210053644748;472.4;473.1;515.4;476.1;0;
210053132661;542.1;520;445.8;513.1;720;
210052865164;0;0;0;0;0;
210054233251;710.2;614.9;573.5;742.3;900;
210052874220;565.8;602.6;580.8;687.8;940;
210054213453;433.1;532.4;529.5;614.8;600;
210051451373;0;0;0;0;0;
210052519942;758;740.1;621;796.6;920;
210052474904;618;607.7;551.3;665.9;960;
210053796532;593.4;586.8;472.5;679.9;900;
210052398057;492.8;588.9;543.8;596.5;620;
210053585896;378;424.9;486.7;394.3;480;
210052433729;0;0;0;0;0;
210051160221;428.1;511.6;569.9;582.2;680;
210053609481;560.5;488.6;519.1;404.7;500;
210052047662;0;0;0;0;0;
210051213634;596.9;668.1;599.2;653.6;940;
210052857430;440.9;515.2;476.3;478.1;900;
210052732435;423.4;580.9;550;380.8;540;
210053064391;601;614.5;561;482.6;920;
210051512117;398.1;534.9;464.3;440.2;620;
210052960272;347.1;542.1;420.7;475.2;560;
210053564643;0;388.5;435.9;0;540;
210052973013;531.9;602.2;556.3;641;880;
210053119981;414.9;480.5;435.2;538.8;680;
210053582488;448.2;513.7;541.8;495.3;600;
210051641084;366.8;446.3;529.5;425.5;540;
210051064886;0;0;0;0;0;
210051983286;0;0;0;0;0;
210053719084;0;0;0;0;0;
210053586121;458.7;424.6;453;463.6;640;
210051620052;388.6;522.5;479.8;427.4;520;
210051094226;376;464.9;409.9;411.1;380;
210052535825;397.6;531.3;427.8;407.8;620;
210052756085;486.9;579.9;571.4;659;740;
210052089948;687;738.8;686.4;780.8;920;
210052638487;435.1;507.8;436.6;423.1;700;
210051809515;544.8;596.5;543.7;600.6;760;
210052705179;487.6;538.2;556.1;601.2;700;
210053349094;0;0;0;0;0;
210054430256;0;0;0;0;0;
210051681252;562.4;577.2;550.5;657.8;880;
210051509586;523.1;396.9;439.5;376.5;0;
210051283475;424.3;638.1;614.2;484.7;640;
210054447942;392.3;589.4;510.2;675.8;580;
210052671126;421.7;371.9;351.7;369.9;400;
210053750546;452.4;523.4;448.4;385.9;660;
210051574863;464.4;551.3;436.4;481.2;600;
210051207532;483.1;421.7;483.9;652.9;840;
210053438110;467;539.3;519.4;421.8;620;
210053668726;0;0;0;0;0;
210051502718;375.2;429.4;460.4;391.5;720;
210053798933;510;628.9;583.3;609.5;680;
210053180471;648;567;516.4;678.1;560;
210053328426;0;0;0;0;0;
210052747907;516.4;559.9;532;492.1;720;
210053576737;0;558.5;538.6;0;820;
210053746589;569.7;485.9;616.9;494.5;580;
210054448599;366.1;422.2;380.7;401.5;400;
210052458331;0;0;0;0;0;
210054225685;0;0;0;0;0;
210053084019;683.9;744.7;603.6;764.6;900;
210052167852;353.4;382.7;348.9;386.7;620;
210052057621;0;445.8;353.3;0;0;
210053587067;441.7;503;515.6;470.8;660;
210053093131;456.4;499.1;490;579.6;0;
210053721045;517.9;569.2;565.1;567.5;540;
210051598437;556.3;489.8;522.7;398;520;
210052082092;441;0;383;473.3;0;
210053801856;0;0;0;0;0;
210052475893;0;427.8;470.7;0;0;
210051694202;0;0;0;0;0;
210054288505;548.5;659.4;537;636.7;840;
210053858515;430.3;480.4;508.3;516.8;940;
210051583856;717.2;663.1;625.5;831.4;920;
210053635295;645.1;626.1;574.8;777.5;860;
210052456446;577.6;638;555.5;680.8;520;
210053616830;503.4;610.6;588.9;626.9;980;
210051861983;435.7;340.2;302.8;370;400;
210053835476;565.3;604.6;562.9;558;920;
210053127483;530.3;598.6;579.2;700.9;740;
210054014914;615.4;625.9;615.9;563.9;840;
210054426094;476;451.8;506.3;543.3;920;
210051573264;529.7;602.7;575;606.8;820;
210054434833;606.9;677.3;620;622.2;860;
210051046745;455.8;425.1;397.5;392.9;440;
210053842857;624.6;534.7;575.2;601.7;660;
210053563084;562.5;705.5;651.9;640.4;680;
210051116373;383.6;425.2;418.3;457.8;520;
210054017937;410.4;657.9;567.8;647.2;700;
210052637925;0;0;0;0;0;
210052428652;418.6;592.1;485.5;418.3;640;
210052481343;655.6;696.4;584.4;671.3;800;
210054149566;479;420.7;546.1;640.6;760;
210051658751;586.7;678.7;612.1;622.5;780;
210052100800;713;727.3;693.4;826.4;940;
210054444115;480.9;551;479.8;481.7;640;
210052624619;466.8;436;397.9;476.7;480;
210052969761;619.6;600.9;529;673.9;920;
210052519734;511.6;553.6;410;420.1;600;
210054433659;714.1;742.6;667.4;843.6;840;
210052452749;529.1;515.7;501.8;446.1;640;
210053996558;485.3;544.4;545.8;621.5;700;
210051874818;358.8;389;364.2;551;580;
210054013955;527.5;561.9;564;646.2;820;
210052843764;443.3;370.7;458.3;406.3;460;
210053126568;0;0;0;0;0;
210051849447;0;0;0;0;0;
210052828924;0;0;0;0;0;
210052519371;420.5;551.7;524.2;459.7;720;
210052556772;548;625.4;602.3;762.1;560;
210052539049;576.1;605;614;772.3;700;
210051998624;0;0;0;0;0;
210051966587;0;0;0;0;0;
210053330606;568.6;567.5;546;411.6;620;
210054009586;488.1;517;528.4;403.9;640;
210051040357;397.9;387.3;465.9;435.1;620;
210051042244;589.8;609.2;605;632.7;320;
210051686826;521.9;544.3;554.1;655.5;660;
210051956844;595.2;581.4;437;698.7;680;
210053767335;0;0;0;0;0;
210051077932;484.2;528.3;508.3;450.3;620;
210054016080;460.7;511.5;444.4;492.6;460;
210053126733;441.4;507.3;430.5;400.8;500;
210053085293;459.5;380.5;428.4;390.9;640;
210051134427;597.2;713;610.6;716;880;
210051092594;0;0;0;0;0;
210051365054;462.5;578.1;480.3;383.2;600;
210054297960;487.8;522.8;534.4;442.2;680;
210051585092;691.5;641.7;614.3;772.2;920;
210053391261;407.6;411.7;438.5;408.2;0;
210053841853;582.3;515.3;396.5;594.8;820;
210052972323;456.1;591.4;524.9;429.6;520;
210051107481;0;0;0;0;0;
210053401941;443.8;565;530.4;382.6;860;
210054010413;406.8;467.7;447.5;397;480;
210052519426;0;0;0;0;0;
210052331627;645.3;643.6;612.6;733.2;900;
210051616622;431.7;433.4;540.2;433;700;
210052374178;595.1;695.8;575.5;589.4;720;
210051986346;367.9;440.5;473.1;379.8;560;
210053779487;0;0;0;0;0;
210054278884;583.9;634.5;583.1;733;860;
210054431857;480;422.2;523.3;545;540;
210053668720;681.4;726.2;661.8;799.3;960;
210051122417;404.2;497.9;426.9;491;700;
210053598279;424.3;605.8;426.9;519.5;500;
210051654738;580.1;625.3;558.5;639.7;900;
210052103597;0;0;0;0;0;
210053331612;0;0;0;0;0;
210051195732;457.2;359.3;476.9;501.4;740;
210051560022;449.2;412.9;429.4;418.7;580;
210053579105;581;667.1;638.4;682.3;920;
210053326043;0;0;0;0;0;
210053359458;452.3;510.6;524.9;427.8;480;
210051317753;379.3;396.6;461;493.5;480;
210053579023;426.9;480.5;484.6;398.9;660;
210052485056;611.8;681.8;577.3;684.4;580;
210052393714;444.3;437.7;428.2;638.9;600;
210052172090;356.1;370.5;399.1;449.5;320;
210051483386;405.8;336.4;308.3;468.2;440;
210054271541;0;0;0;0;0;
210053370627;0;0;0;0;0;
210051047905;554;585.9;605.3;597.8;760;
210052818875;400.3;555.1;441;555;500;
210052842995;0;0;0;0;0;
210054437078;498.8;576.8;561.3;388.3;680;
210051318322;426.7;537.8;511.8;530.5;540;
210054245574;533.5;589.1;549.2;597.9;640;
210052475509;0;0;0;0;0;
210051180419;433.3;386.2;491;508.6;580;
210054287606;0;397.2;454.2;0;460;
210052127522;0;0;0;0;0;
210051973193;442.4;485;450.1;449.4;460;
210051376594;0;0;0;0;0;
210054065661;0;0;0;0;0;
210053601562;418.5;612.6;560.2;396;580;
210051984543;374.5;406.2;369;423.8;720;
210054261486;439.6;533.6;512.1;558.5;520;
210051498506;490;356.7;342.9;498.1;560;
210053303347;420.2;523.3;461.4;445.5;900;
210051081185;468.3;550.4;393.6;521.6;700;
210051773348;0;0;0;0;0;
210051443950;459.2;387.8;431.1;468.7;680;
210053272426;717.9;762.5;654;837.4;920;
210054143781;526.1;595.8;503.5;536;800;
210051166993;602.6;653.8;599.4;626.4;840;
210052253716;456.9;585.2;511.7;578.1;640;
210051979720;475.7;554.1;553.6;504.6;640;
210053582597;0;0;0;0;0;
210053686904;0;0;0;0;0;
210051436746;673.1;687.2;607.1;824.9;920;
210051784205;663.9;601.2;570.7;741.5;920;
210052793609;423.7;347.3;450.3;461;540;
210051734025;434.9;483.4;472.3;526.3;880;
210054448018;569.7;664.1;552.9;612.8;520;
210053731199;452.5;394.1;473.4;405.4;540;
210053410536;0;465.5;377.8;0;360;
210053349858;539.6;572;529.1;583.7;920;
210051932570;0;0;0;0;0;
210052139120;0;0;0;0;0;
210054447885;363.3;408.1;430.5;552.2;560;
210053786396;0;0;0;0;0;
210053289621;645.7;647.6;625.5;701.5;760;
210052686437;0;0;0;0;0;
210052565368;414.3;450.2;483;442.5;840;
210054180209;598.4;628.5;523.4;711.9;940;
210051241761;610.3;671.4;616;766.5;740;
210053360768;460.2;480.2;457;442.3;520;
210052177509;514.6;596.1;490;615.3;880;
210051805786;365.4;563.7;497.8;431.2;680;
210051572475;428.1;392.8;464.6;372.2;660;
210053040775;533.8;677.2;579.4;561.7;800;
210052027466;493.3;351.4;402.9;427;360;
210052768986;456.6;529.7;502.4;624.5;640;
210053874874;396;409.7;427.5;473.6;440;
210053076118;394.1;437.1;521.9;465.8;640;
210052202774;547.1;638.5;591.3;686.1;860;
210053585112;511.2;469.9;446.1;375.8;780;
210051312472;400;599.3;609.9;519.5;720;
210051353797;482.8;625.1;560.7;522;840;
210053292444;411.2;464.4;299;452.7;320;
210052679124;663.3;694.5;736.7;768.4;920;
210051192679;0;412.6;476.1;0;380;
210053711216;541.5;598.2;546.3;687.3;860;
210052219633;0;0;0;0;0;
210051290014;377.7;537;477.2;385.8;740;
210053224899;525.8;652.4;669.7;697;800;
210053407560;0;403.5;394.5;0;440;
210051965690;656.3;713.8;631.9;716.2;940;
210054448694;387;415;406.8;403.9;580;
210053052773;482.7;549.3;509;536.4;800;
210052929919;552.7;463.8;418.6;483.8;840;
210053882415;684.9;647.6;646.4;786.4;880;
210052227150;351.4;473.8;452.6;474.2;480;
210051533442;483;509.4;491.4;542.1;660;
210051803564;0;0;0;0;0;
210053072300;440.3;493.9;531;432.6;580;
210054156026;695.4;654.5;645.7;831;740;
210051581109;479.5;454.4;473.4;623.3;0;
210052151397;594.7;703;620.9;725.4;900;
210051355164;0;0;0;0;0;
210053702551;421.3;551;507.3;526.2;860;
210054445092;438.3;513.4;518.2;407.8;540;
210054000908;0;0;0;0;0;
210051587670;501.4;0;399.3;587.3;0;
210053151289;492.8;504.4;504.9;453.6;480;
210052149247;367.7;526.3;558.3;474.8;560;
210053107217;454.5;553.6;494.2;371.9;480;
210052970524;430.3;479.7;428.1;515.3;580;
210053572797;613;634.5;595.3;799.6;600;
210051954911;393.4;489;349.7;397.7;460;
210051038193;503.4;633.3;625.6;517.7;840;
210052737517;456.9;431.3;407.5;553.3;780;
210052365221;557.3;578.1;499.9;602.2;900;
210053830575;563.3;644.1;636.2;649.2;880;
210051821374;651.9;721.8;687.5;807.6;900;
210054446705;477.9;406.3;421.2;577.6;880;
210053167901;363.4;507.1;544.8;633.3;760;
210052171765;413.8;405.6;385.7;447.6;520;
210053883458;544.4;594.3;556;633.1;640;
210052993240;522.1;595.7;558.6;561.4;760;
210052882983;576.9;638.1;647.8;553.8;820;
210051590409;515.6;661;559.5;648.9;800;
210052807652;449.4;514.6;452.5;433.2;520;
210051868454;0;0;0;0;0;
210052887844;621.2;682.2;612.8;588.3;860;
210052302803;493.6;562.9;504.9;548.6;540;
210052509152;697.4;745.3;660.9;812.2;940;
210054006703;0;0;0;0;0;
210052789093;505.6;555.2;432.2;390.7;880;
210052811801;0;0;0;0;0;
210053580259;676.8;725.2;686.8;747.3;880;
210052197982;419.5;395.3;425.3;497.5;400;
210052540165;436.1;499.3;470.7;412.1;580;
210051508624;362.2;460.6;464;490.1;620;
210052504141;472.6;514.3;445.9;422.2;700;
210053378665;529.2;600.4;486.2;605.9;860;
210053705897;393.8;403.5;352.7;404.9;520;
210053342212;441.2;514.3;461;412.9;620;
210053612252;0;0;0;0;0;
210051747635;423.7;516.5;432.2;483.8;640;
210052918418;413.5;380.5;317.9;372.8;460;
210052648400;401.4;529.7;472.8;443.5;580;
210053680998;700.7;692.5;689.2;809.5;920;
210052464379;441.9;394.1;490.5;401.2;480;
210053747776;0;0;0;0;0;
210053168137;567.9;401;406.9;567.6;540;
210054003738;0;0;0;0;0;
210051617375;466.8;438.2;409.8;472.3;640;
210051155621;679.5;645.3;577.4;762.4;820;
210053586029;0;391;375.8;0;500;
210052459950;504.7;620.5;554;549.9;700;
210053826941;615.1;638.6;526;601;540;
210053140556;526.2;677.2;611;557.9;680;
210053336199;536.4;487;493.8;445.6;660;
210054245628;770.7;706.8;639.8;902.9;940;
210052228457;0;0;0;0;0;
210052843399;572.3;620.7;563.5;677.5;640;
210052148724;486.5;434.7;551;553.1;960;
210051988842;567.8;672.9;590.8;422.3;720;
210053859503;451.7;465.6;523.5;413.5;800;
210053379733;471;622.6;476.7;685.5;740;
210052601400;397.9;460;404.2;420.2;500;
210053199993;650.2;639;631.3;436.3;920;
210053140778;419.9;372.3;422.5;454.6;420;
210054047664;592.8;562.1;553.4;457.4;780;
210053036099;542.6;472;540.3;470.1;680;
210051996208;414.9;440.2;463.5;400.3;0;
210053182216;0;0;0;0;0;
210052013333;519.1;470.3;529.1;432.7;560;
210051015884;473.2;473.6;492.7;401.4;0;
210054117790;453.7;422.8;352.5;420.3;0;
210051115278;0;0;0;0;0;
210051134445;361.6;509.2;494.2;494.3;500;
210054425677;460;463.2;458.8;483.2;780;
210052368693;530.7;373.3;475;409.3;600;
210051687486;413.6;626.9;466;485.4;360;
210051534662;544;570.8;520.4;444;640;
210054278212;506.3;561.2;530.3;443.6;620;
210051577422;456.7;522;356.5;446;660;
210054431252;453.7;574.5;524;473.2;760;
210051811637;496.8;568.8;459.1;553.5;680;
210053385535;546.2;625.2;537.7;478;820;
210054147097;443.6;530.6;460.6;515.2;540;
210051381310;515.8;483.6;437.8;420.8;620;
210053035964;461.1;539.6;565.1;460.3;700;
210052195248;506.2;410.1;395.5;365.1;460;
210052650274;617.4;716.6;631;733;920;
210052857054;464.6;452.4;403;554.6;660;
210051589794;438.4;440.8;513.7;506.7;720;
210053997003;397;443.6;371.8;398.3;440;
210053738863;0;0;0;0;0;
210051467340;342.9;445.8;368.5;432.4;460;
210053174192;529.9;333.7;548.9;594.6;860;
210052702264;0;0;0;0;0;
210054346204;645.4;624;602.9;686.1;840;
210054431345;509.7;559.5;531.5;619.9;900;
210053383626;498.1;661.2;608;523.4;920;
210051575090;463.2;485.4;472.8;411;660;
210052228691;475.6;603.9;596.8;494.3;720;
210054202890;622.9;608;549.2;664.1;760;
210052762351;0;0;0;0;0;
210051841372;359.4;374.7;385.7;443.9;400;
210053146818;435.2;420;520.7;591.3;760;
210054204576;617.6;621.3;616.4;674.8;960;
210054448217;559.9;582.5;549.5;587.9;560;
210054219344;0;0;0;0;0;
210052904825;690.8;741.3;654.1;805.9;980;
210053121425;0;0;0;0;0;
210054161294;465.1;602.3;451.5;671.9;720;
210052593722;0;0;0;0;0;
210052204893;0;454.5;392.4;0;0;
210051028867;461.2;458.2;459.2;579.8;800;
210051921587;421.1;425.9;411.9;477.7;520;
210054112991;559.5;554.6;571.2;714.9;720;
210051762844;0;408.6;349.1;0;0;
210052202896;382.7;457.2;386.4;484.9;420;
210054016383;538.2;533.3;486.5;536.6;560;
210053484156;594.7;617.1;539.5;614.3;840;
210051866737;517.5;545.5;525.9;518.8;660;
210051659426;0;0;0;0;0;
210054015523;517.6;408.6;591.2;442.1;680;
210052363497;543.9;640.9;573.9;605.6;600;
210051897581;0;606.2;556.6;0;0;
210052623224;461.4;413.4;404.8;446.7;440;
210053113805;556.5;437.8;498.9;450.8;660;
210051777303;666.3;636.9;612.6;752.4;840;
210051887611;0;0;0;0;0;
210054248132;665.8;758.5;655.8;856.2;920;
210053821554;630.4;629.5;612.7;700.8;720;
210053180412;550.6;573;537.9;687.4;660;
210053116971;529.7;613.6;580.3;537.9;960;
210052296805;496.2;534.1;512.5;527.4;880;
210051976340;446.4;576.1;581;564.1;900;
210054118909;517.5;606.1;557.4;632.2;480;
210052090997;0;429.8;393.7;0;480;
210052956981;0;0;0;0;0;
210054239416;451.3;598.1;577.5;623.5;760;
210052104317;552.1;666.8;600;565.1;900;
210051609412;415.4;410.9;353.3;468.8;420;
210052534944;444.5;501.6;353.7;378.8;320;
210052463914;490.1;477.9;458.5;447.3;560;
